neighbourhood_group,room_type,price,minimum_nights,availability_365
Queens,Private room,72,1,175
Queens,Private room,65,1,365
Queens,Entire home/apt,100,2,65
Queens,Private room,100,1,87
Queens,Private room,73,1,0
Queens,Private room,69,1,0
Queens,Private room,89,1,319
Queens,Private room,70,1,0
Queens,Private room,35,1,294
Queens,Entire home/apt,125,5,0
Queens,Entire home/apt,184,2,300
Queens,Private room,90,2,0
Queens,Private room,34,3,0
Queens,Private room,79,3,144
Queens,Entire home/apt,99,4,60
Queens,Entire home/apt,300,2,0
Queens,Private room,33,1,361
Queens,Private room,60,7,0
Queens,Private room,65,3,362
Queens,Entire home/apt,120,2,0
Queens,Private room,53,1,71
Queens,Private room,85,5,88
Queens,Private room,32,5,266
Queens,Entire home/apt,47,11,212
Queens,Entire home/apt,88,3,0
Queens,Entire home/apt,175,1,317
Queens,Entire home/apt,106,2,34
Queens,Entire home/apt,175,4,42
Queens,Entire home/apt,90,5,1
Queens,Entire home/apt,400,2,4
Queens,Private room,44,1,0
Queens,Private room,55,6,253
Queens,Private room,60,2,90
Queens,Entire home/apt,100,3,200
Queens,Entire home/apt,80,50,8
Queens,Private room,45,14,281
Queens,Private room,30,1,358
Queens,Private room,47,3,126
Queens,Entire home/apt,175,2,176
Queens,Entire home/apt,40,1,74
Queens,Private room,65,3,23
Queens,Shared room,34,30,0
Queens,Private room,40,1,0
Queens,Private room,30,1,89
Queens,Entire home/apt,85,5,0
Queens,Entire home/apt,127,5,44
Queens,Private room,50,3,341
Queens,Private room,75,5,67
Queens,Entire home/apt,95,2,106
Queens,Private room,47,4,292
Queens,Private room,70,1,31
Queens,Entire home/apt,145,2,310
Queens,Entire home/apt,75,2,0
Queens,Entire home/apt,125,2,0
Queens,Private room,60,1,84
Queens,Entire home/apt,90,1,75
Queens,Entire home/apt,100,2,360
Queens,Private room,30,1,112
Queens,Private room,64,1,0
Queens,Private room,55,1,67
Queens,Entire home/apt,100,7,0
Queens,Entire home/apt,100,2,0
Queens,Private room,48,1,338
Queens,Private room,80,30,92
Queens,Private room,96,2,364
Queens,Private room,50,1,347
Queens,Entire home/apt,60,4,0
Queens,Private room,40,2,0
Queens,Entire home/apt,275,4,283
Queens,Entire home/apt,95,1,253
Queens,Entire home/apt,50,27,0
Queens,Private room,69,1,65
Queens,Entire home/apt,150,7,3
Queens,Entire home/apt,90,1,358
Queens,Private room,70,4,0
Queens,Private room,50,1,129
Queens,Entire home/apt,180,2,175
Queens,Entire home/apt,99,1,247
Queens,Entire home/apt,69,4,0
Queens,Private room,35,1,124
Queens,Private room,35,1,124
Queens,Entire home/apt,249,4,353
Queens,Private room,40,3,82
Queens,Private room,47,15,31
Queens,Private room,35,30,33
Queens,Private room,50,15,190
Queens,Private room,45,3,0
Queens,Private room,49,4,355
Queens,Private room,110,4,47
Queens,Entire home/apt,169,2,263
Queens,Entire home/apt,100,7,0
Queens,Private room,30,1,361
Queens,Private room,109,1,364
Queens,Private room,77,3,332
Queens,Private room,55,10,300
Queens,Private room,31,5,13
Queens,Entire home/apt,149,2,242
Queens,Entire home/apt,75,1,294
Queens,Entire home/apt,130,4,83
Queens,Private room,31,1,0
Queens,Entire home/apt,75,1,273
Queens,Private room,65,3,365
Queens,Entire home/apt,110,3,174
Queens,Private room,55,10,188
Queens,Entire home/apt,65,3,104
Queens,Private room,65,1,159
Queens,Entire home/apt,39,2,3
Queens,Private room,45,1,345
Queens,Private room,80,1,180
Queens,Entire home/apt,75,30,45
Queens,Entire home/apt,110,3,299
Queens,Entire home/apt,110,3,16
Queens,Private room,45,2,0
Queens,Entire home/apt,125,2,278
Queens,Private room,55,1,0
Queens,Private room,65,7,148
Queens,Private room,75,5,112
Queens,Private room,100,1,0
Queens,Private room,55,1,361
Queens,Private room,50,1,324
Queens,Private room,75,1,0
Queens,Entire home/apt,45,2,2
Queens,Private room,80,1,365
Queens,Entire home/apt,200,5,77
Queens,Private room,58,1,300
Queens,Private room,58,1,281
Queens,Private room,58,1,301
Queens,Private room,50,1,365
Queens,Private room,51,2,355
Queens,Private room,60,2,67
Queens,Private room,49,3,96
Queens,Private room,22,1,0
Queens,Private room,65,1,9
Queens,Private room,35,1,0
Queens,Private room,55,1,322
Queens,Private room,60,1,0
Queens,Shared room,38,1,80
Queens,Private room,50,7,145
Queens,Private room,60,7,169
Queens,Entire home/apt,229,1,265
Queens,Private room,55,1,5
Queens,Private room,65,1,0
Queens,Entire home/apt,120,1,133
Queens,Private room,65,1,0
Queens,Private room,80,1,180
Queens,Private room,71,7,173
Queens,Private room,53,2,0
Queens,Private room,51,1,306
Queens,Private room,64,31,95
Queens,Private room,53,5,5
Queens,Private room,50,7,0
Queens,Private room,30,90,341
Queens,Private room,47,3,172
Queens,Entire home/apt,89,1,0
Queens,Entire home/apt,145,5,173
Queens,Private room,65,1,309
Queens,Entire home/apt,100,4,89
Queens,Entire home/apt,90,6,237
Queens,Private room,45,1,157
Queens,Private room,70,3,177
Queens,Entire home/apt,225,1,358
Queens,Private room,69,2,0
Queens,Private room,35,15,311
Queens,Private room,108,1,0
Queens,Private room,70,7,65
Queens,Entire home/apt,69,3,111
Queens,Private room,85,1,173
Queens,Private room,45,1,52
Queens,Private room,40,4,95
Queens,Private room,70,2,351
Queens,Private room,78,2,82
Queens,Private room,57,1,38
Queens,Private room,75,22,69
Queens,Entire home/apt,100,2,245
Queens,Private room,50,3,0
Queens,Private room,69,3,332
Queens,Entire home/apt,250,2,0
Queens,Private room,69,3,177
Queens,Private room,95,2,0
Queens,Private room,95,3,160
Queens,Private room,35,1,273
Queens,Private room,50,1,359
Queens,Entire home/apt,81,3,233
Queens,Entire home/apt,125,1,111
Queens,Entire home/apt,100,3,197
Queens,Private room,49,5,179
Queens,Private room,47,2,342
Queens,Private room,56,5,100
Queens,Private room,150,3,0
Queens,Entire home/apt,99,1,202
Queens,Private room,48,1,337
Queens,Entire home/apt,1000,2,365
Queens,Entire home/apt,100,1,0
Queens,Entire home/apt,150,3,0
Queens,Entire home/apt,115,30,7
Queens,Entire home/apt,80,1,304
Queens,Entire home/apt,379,4,152
Queens,Entire home/apt,65,2,119
Queens,Private room,60,2,40
Queens,Private room,75,1,341
Queens,Private room,95,1,90
Queens,Entire home/apt,99,3,63
Queens,Private room,35,30,294
Queens,Private room,45,1,62
Queens,Private room,50,2,34
Queens,Private room,50,1,354
Queens,Private room,40,31,362
Queens,Private room,55,1,0
Queens,Private room,70,3,358
Queens,Private room,50,2,0
Queens,Private room,72,3,341
Queens,Entire home/apt,79,9,3
Queens,Private room,100,2,335
Queens,Private room,45,1,0
Queens,Private room,50,1,0
Queens,Private room,48,1,3
Queens,Private room,100,2,0
Queens,Private room,180,1,0
Queens,Entire home/apt,99,4,0
Queens,Entire home/apt,197,3,0
Queens,Entire home/apt,99,2,120
Queens,Private room,199,1,53
Queens,Private room,59,1,198
Queens,Private room,49,7,90
Queens,Entire home/apt,110,6,0
Queens,Private room,47,2,346
Queens,Private room,70,3,0
Queens,Entire home/apt,135,6,195
Queens,Entire home/apt,10,1,252
Queens,Entire home/apt,400,1,255
Queens,Entire home/apt,60,7,0
Queens,Private room,50,7,0
Queens,Private room,45,2,242
Queens,Entire home/apt,199,5,57
Queens,Entire home/apt,120,3,0
Queens,Private room,38,1,346
Queens,Private room,78,2,166
Queens,Entire home/apt,99,2,0
Queens,Entire home/apt,278,2,0
Queens,Entire home/apt,545,1,224
Queens,Private room,36,2,31
Queens,Private room,30,1,90
Queens,Entire home/apt,100,30,213
Queens,Private room,63,2,338
Queens,Private room,90,3,334
Queens,Private room,62,3,154
Queens,Entire home/apt,80,1,305
Queens,Private room,69,1,0
Queens,Private room,44,1,47
Queens,Private room,60,3,48
Queens,Entire home/apt,150,3,292
Queens,Private room,55,2,0
Queens,Private room,150,2,87
Queens,Private room,49,2,65
Queens,Private room,39,2,0
Queens,Private room,69,5,208
Queens,Entire home/apt,88,3,0
Queens,Entire home/apt,238,3,188
Queens,Private room,100,1,84
Queens,Private room,100,2,21
Queens,Entire home/apt,70,1,157
Queens,Entire home/apt,183,30,365
Queens,Entire home/apt,250,2,280
Queens,Private room,80,5,83
Queens,Private room,54,1,279
Queens,Private room,50,2,174
Queens,Private room,50,1,149
Queens,Entire home/apt,99,4,81
Queens,Entire home/apt,125,2,86
Queens,Entire home/apt,85,4,0
Queens,Private room,60,30,0
Queens,Private room,60,1,0
Queens,Private room,60,1,95
Queens,Private room,50,2,156
Queens,Private room,40,6,89
Queens,Private room,37,2,0
Queens,Private room,60,2,45
Queens,Private room,259,2,0
Queens,Entire home/apt,98,1,55
Queens,Private room,55,1,0
Queens,Private room,66,2,63
Queens,Private room,100,2,0
Queens,Private room,75,1,364
Queens,Entire home/apt,104,1,0
Queens,Private room,59,1,0
Queens,Private room,175,1,176
Queens,Entire home/apt,1500,3,256
Queens,Private room,35,26,0
Queens,Private room,74,4,8
Queens,Private room,71,7,194
Queens,Entire home/apt,195,1,0
Queens,Private room,38,2,171
Queens,Private room,50,1,0
Queens,Private room,46,1,0
Queens,Entire home/apt,165,3,153
Queens,Entire home/apt,250,2,166
Queens,Private room,60,1,73
Queens,Private room,55,1,137
Queens,Entire home/apt,99,1,0
Queens,Private room,65,21,0
Queens,Entire home/apt,100,2,3
Queens,Entire home/apt,110,3,9
Queens,Private room,38,4,188
Queens,Private room,60,2,0
Queens,Entire home/apt,115,30,66
Queens,Private room,55,1,0
Queens,Private room,61,2,109
Queens,Shared room,1000,1,0
Queens,Private room,50,1,0
Queens,Private room,39,1,136
Queens,Entire home/apt,104,2,65
Queens,Private room,40,10,2
Queens,Private room,49,1,359
Queens,Private room,74,1,359
Queens,Private room,50,1,175
Queens,Private room,70,1,89
Queens,Entire home/apt,90,7,62
Queens,Entire home/apt,86,2,20
Queens,Shared room,30,30,365
Queens,Private room,40,1,36
Queens,Private room,40,2,311
Queens,Shared room,30,30,365
Queens,Private room,59,1,30
Queens,Shared room,55,30,365
Queens,Entire home/apt,120,1,340
Queens,Private room,60,1,37
Queens,Entire home/apt,159,3,0
Queens,Private room,80,2,10
Queens,Entire home/apt,239,5,188
Queens,Entire home/apt,200,4,215
Queens,Private room,55,2,0
Queens,Shared room,27,30,6
Queens,Shared room,26,31,365
Queens,Private room,85,1,166
Queens,Private room,69,1,51
Queens,Private room,45,10,283
Queens,Private room,70,21,0
Queens,Private room,70,1,0
Queens,Entire home/apt,80,7,190
Queens,Private room,100,2,174
Queens,Entire home/apt,100,4,0
Queens,Entire home/apt,100,2,0
Queens,Entire home/apt,199,1,0
Queens,Private room,69,3,357
Queens,Private room,116,2,361
Queens,Private room,40,14,19
Queens,Entire home/apt,130,5,0
Queens,Entire home/apt,1500,3,342
Queens,Private room,85,1,6
Queens,Entire home/apt,90,3,0
Queens,Entire home/apt,274,2,315
Queens,Entire home/apt,165,3,62
Queens,Entire home/apt,150,7,0
Queens,Entire home/apt,57,1,56
Queens,Entire home/apt,85,3,0
Queens,Entire home/apt,115,30,319
Queens,Entire home/apt,50,1,13
Queens,Entire home/apt,120,5,7
Queens,Private room,40,2,0
Queens,Private room,70,1,364
Queens,Private room,60,2,365
Queens,Private room,70,1,0
Queens,Private room,44,1,0
Queens,Private room,80,2,0
Queens,Entire home/apt,80,4,0
Queens,Private room,75,2,0
Queens,Private room,120,2,365
Queens,Entire home/apt,70,30,3
Queens,Private room,45,2,154
Queens,Entire home/apt,88,3,0
Queens,Private room,49,6,65
Queens,Entire home/apt,150,1,178
Queens,Private room,59,1,0
Queens,Private room,166,1,89
Queens,Private room,40,1,0
Queens,Private room,135,3,90
Queens,Entire home/apt,120,2,230
Queens,Entire home/apt,79,1,56
Queens,Entire home/apt,250,1,336
Queens,Private room,93,1,90
Queens,Entire home/apt,85,4,69
Queens,Entire home/apt,278,3,0
Queens,Private room,75,2,0
Queens,Private room,99,5,0
Queens,Private room,99,2,187
Queens,Private room,60,2,0
Queens,Private room,60,2,0
Queens,Entire home/apt,85,5,0
Queens,Entire home/apt,65,10,0
Queens,Entire home/apt,248,3,262
Queens,Private room,900,1,296
Queens,Entire home/apt,119,1,0
Queens,Private room,60,1,356
Queens,Entire home/apt,275,3,293
Queens,Private room,100,1,0
Queens,Entire home/apt,93,1,73
Queens,Private room,150,2,178
Queens,Entire home/apt,49,7,22
Queens,Private room,100,1,0
Queens,Private room,54,1,85
Queens,Private room,75,2,0
Queens,Private room,40,2,0
Queens,Entire home/apt,138,6,322
Queens,Private room,110,3,0
Queens,Entire home/apt,298,6,174
Queens,Entire home/apt,150,6,343
Queens,Entire home/apt,398,5,139
Queens,Entire home/apt,155,1,308
Queens,Entire home/apt,150,2,288
Queens,Private room,60,1,177
Queens,Entire home/apt,99,1,0
Queens,Entire home/apt,150,10,0
Queens,Entire home/apt,150,2,132
Queens,Entire home/apt,188,1,151
Queens,Entire home/apt,140,2,0
Queens,Entire home/apt,105,2,319
Queens,Private room,75,1,0
Queens,Private room,125,2,364
Queens,Entire home/apt,60,1,0
Queens,Private room,60,1,335
Queens,Private room,45,1,0
Queens,Entire home/apt,142,2,117
Queens,Entire home/apt,125,2,347
Queens,Private room,70,1,365
Queens,Entire home/apt,150,30,0
Queens,Entire home/apt,95,3,0
Queens,Private room,62,2,318
Queens,Private room,110,1,358
Queens,Private room,45,6,14
Queens,Entire home/apt,140,2,36
Queens,Private room,150,3,0
Queens,Private room,48,2,360
Queens,Private room,60,7,335
Queens,Entire home/apt,108,4,329
Queens,Private room,30,2,0
Queens,Entire home/apt,135,3,0
Queens,Private room,48,5,8
Queens,Entire home/apt,137,2,0
Queens,Shared room,33,1,0
Queens,Entire home/apt,139,2,101
Queens,Private room,60,1,0
Queens,Private room,135,1,180
Queens,Private room,63,4,0
Queens,Entire home/apt,60,1,336
Queens,Entire home/apt,170,2,305
Queens,Entire home/apt,180,30,320
Queens,Entire home/apt,140,3,190
Queens,Entire home/apt,89,1,0
Queens,Private room,50,7,0
Queens,Private room,70,2,65
Queens,Private room,50,1,251
Queens,Shared room,37,1,365
Queens,Private room,48,1,0
Queens,Private room,120,2,222
Queens,Entire home/apt,110,2,27
Queens,Entire home/apt,95,3,0
Queens,Entire home/apt,200,7,247
Queens,Private room,48,3,111
Queens,Private room,45,1,0
Queens,Entire home/apt,180,30,83
Queens,Private room,39,3,0
Queens,Private room,85,2,0
Queens,Private room,45,1,0
Queens,Entire home/apt,150,6,36
Queens,Entire home/apt,165,6,0
Queens,Private room,30,14,0
Queens,Entire home/apt,40,14,7
Queens,Private room,69,7,0
Queens,Private room,65,1,155
Queens,Private room,59,1,342
Queens,Private room,55,1,332
Queens,Private room,60,1,320
Queens,Entire home/apt,80,4,0
Queens,Private room,60,2,353
Queens,Private room,105,1,89
Queens,Private room,65,1,328
Queens,Private room,45,1,296
Queens,Entire home/apt,200,2,0
Queens,Entire home/apt,135,2,310
Queens,Entire home/apt,80,2,0
Queens,Private room,75,3,0
Queens,Private room,84,1,321
Queens,Entire home/apt,140,30,244
Queens,Private room,57,2,3
Queens,Entire home/apt,39,1,0
Queens,Private room,150,2,0
Queens,Entire home/apt,90,4,0
Queens,Shared room,37,1,365
Queens,Entire home/apt,275,2,335
Queens,Private room,56,2,0
Queens,Entire home/apt,268,3,154
Queens,Entire home/apt,69,2,0
Queens,Private room,61,3,0
Queens,Private room,80,3,154
Queens,Entire home/apt,115,7,0
Queens,Entire home/apt,110,4,0
Queens,Entire home/apt,120,2,0
Queens,Entire home/apt,110,2,305
Queens,Private room,80,1,95
Queens,Private room,45,1,0
Queens,Private room,40,1,164
Queens,Private room,50,3,220
Queens,Private room,60,2,0
Queens,Shared room,60,3,248
Queens,Entire home/apt,120,3,6
Queens,Private room,89,1,0
Queens,Entire home/apt,49,2,24
Queens,Entire home/apt,130,2,117
Queens,Private room,75,1,342
Queens,Private room,40,10,0
Queens,Private room,40,2,279
Queens,Private room,50,2,246
Queens,Private room,60,3,90
Queens,Entire home/apt,150,2,309
Queens,Entire home/apt,115,1,343
Queens,Entire home/apt,100,7,324
Queens,Private room,40,1,226
Queens,Private room,49,3,0
Queens,Private room,80,2,0
Queens,Private room,50,1,0
Queens,Private room,78,3,291
Queens,Private room,43,2,364
Queens,Entire home/apt,199,4,61
Queens,Private room,55,1,248
Queens,Entire home/apt,63,3,257
Queens,Private room,60,4,0
Queens,Private room,40,1,354
Queens,Private room,75,2,0
Queens,Private room,98,1,123
Queens,Entire home/apt,125,2,0
Queens,Private room,39,1,327
Queens,Private room,65,2,98
Queens,Private room,60,1,311
Queens,Entire home/apt,50,1,23
Queens,Private room,50,4,0
Queens,Private room,70,3,75
Queens,Private room,78,1,88
Queens,Private room,70,2,0
Queens,Private room,89,1,317
Queens,Private room,62,2,327
Queens,Entire home/apt,118,2,87
Queens,Private room,45,1,133
Queens,Entire home/apt,99,2,267
Queens,Entire home/apt,120,1,0
Queens,Private room,85,1,76
Queens,Private room,45,3,97
Queens,Private room,35,1,0
Queens,Entire home/apt,105,3,285
Queens,Entire home/apt,160,5,0
Queens,Entire home/apt,120,1,90
Queens,Private room,160,2,0
Queens,Private room,55,1,57
Queens,Private room,42,2,0
Queens,Entire home/apt,75,10,0
Queens,Private room,112,7,0
Queens,Entire home/apt,100,2,0
Queens,Private room,84,1,356
Queens,Private room,62,1,0
Queens,Private room,62,1,354
Queens,Entire home/apt,115,5,0
Queens,Entire home/apt,80,1,71
Queens,Entire home/apt,65,2,105
Queens,Shared room,45,1,365
Queens,Entire home/apt,110,2,295
Queens,Private room,51,2,28
Queens,Private room,30,4,0
Queens,Entire home/apt,120,6,0
Queens,Private room,80,2,0
Queens,Private room,53,7,279
Queens,Entire home/apt,600,30,220
Queens,Private room,35,7,0
Queens,Entire home/apt,295,2,188
Queens,Shared room,45,1,365
Queens,Private room,45,1,226
Queens,Private room,60,2,177
Queens,Private room,85,5,177
Queens,Entire home/apt,100,30,294
Queens,Private room,60,3,0
Queens,Private room,60,1,250
Queens,Entire home/apt,60,4,273
Queens,Private room,60,1,0
Queens,Private room,65,1,188
Queens,Entire home/apt,106,4,0
Queens,Private room,50,1,0
Queens,Private room,39,1,164
Queens,Entire home/apt,99,2,90
Queens,Entire home/apt,220,1,0
Queens,Entire home/apt,250,3,1
Queens,Private room,80,1,177
Queens,Private room,99,1,0
Queens,Private room,35,4,363
Queens,Entire home/apt,150,1,0
Queens,Private room,44,2,0
Queens,Private room,38,1,0
Queens,Entire home/apt,60,6,0
Queens,Entire home/apt,250,2,311
Queens,Entire home/apt,62,1,178
Queens,Private room,90,5,83
Queens,Entire home/apt,90,15,180
Queens,Private room,54,2,361
Queens,Private room,50,4,0
Queens,Entire home/apt,140,3,42
Queens,Private room,125,1,179
Queens,Entire home/apt,198,7,365
Queens,Private room,35,1,348
Queens,Private room,50,1,249
Queens,Entire home/apt,80,2,115
Queens,Private room,60,1,129
Queens,Entire home/apt,125,3,0
Queens,Private room,49,1,362
Queens,Private room,55,1,65
Queens,Private room,79,7,48
Queens,Entire home/apt,150,2,153
Queens,Private room,49,1,0
Queens,Private room,45,30,90
Queens,Private room,42,7,297
Queens,Private room,120,1,356
Queens,Private room,55,2,6
Queens,Private room,75,3,48
Queens,Entire home/apt,170,18,141
Queens,Private room,45,5,16
Queens,Private room,60,4,0
Queens,Entire home/apt,246,2,359
Queens,Private room,60,2,0
Queens,Private room,40,4,0
Queens,Entire home/apt,93,7,0
Queens,Private room,99,3,328
Queens,Private room,55,1,155
Queens,Private room,45,21,58
Queens,Private room,58,1,84
Queens,Private room,80,2,364
Queens,Entire home/apt,100,2,0
Queens,Private room,55,1,354
Queens,Private room,49,2,96
Queens,Entire home/apt,69,2,140
Queens,Entire home/apt,95,30,217
Queens,Private room,23,1,0
Queens,Entire home/apt,179,3,0
Queens,Entire home/apt,111,3,96
Queens,Private room,58,1,84
Queens,Entire home/apt,95,3,15
Queens,Private room,125,3,363
Queens,Private room,45,5,80
Queens,Private room,55,2,0
Queens,Private room,101,1,0
Queens,Private room,150,2,83
Queens,Private room,45,4,314
Queens,Private room,60,1,359
Queens,Private room,47,2,0
Queens,Private room,55,3,0
Queens,Private room,78,2,365
Queens,Private room,60,2,32
Queens,Private room,35,1,95
Queens,Private room,55,4,0
Queens,Entire home/apt,85,2,36
Queens,Private room,70,1,0
Queens,Entire home/apt,113,2,297
Queens,Private room,60,1,128
Queens,Private room,50,1,115
Queens,Private room,60,1,359
Queens,Private room,47,1,100
Queens,Entire home/apt,99,4,5
Queens,Entire home/apt,450,7,0
Queens,Private room,45,1,0
Queens,Private room,55,1,342
Queens,Private room,89,1,179
Queens,Private room,70,3,0
Queens,Entire home/apt,90,1,281
Queens,Entire home/apt,99,30,38
Queens,Entire home/apt,150,2,89
Queens,Private room,85,3,88
Queens,Entire home/apt,99,2,305
Queens,Private room,36,1,89
Queens,Private room,55,1,365
Queens,Private room,75,2,0
Queens,Shared room,41,1,125
Queens,Private room,59,1,54
Queens,Private room,32,1,0
Queens,Private room,55,1,340
Queens,Entire home/apt,88,2,54
Queens,Entire home/apt,125,7,0
Queens,Entire home/apt,100,1,0
Queens,Private room,50,1,94
Queens,Entire home/apt,130,4,145
Queens,Private room,45,1,325
Queens,Private room,76,2,8
Queens,Private room,33,1,139
Queens,Private room,38,2,175
Queens,Entire home/apt,200,3,357
Queens,Private room,90,2,87
Queens,Private room,100,2,0
Queens,Private room,55,1,229
Queens,Private room,55,1,265
Queens,Private room,58,1,279
Queens,Private room,60,1,362
Queens,Private room,49,2,64
Queens,Private room,45,1,0
Queens,Private room,100,1,189
Queens,Private room,45,1,164
Queens,Private room,50,1,341
Queens,Entire home/apt,110,30,297
Queens,Private room,45,3,349
Queens,Entire home/apt,180,4,120
Queens,Private room,70,1,84
Queens,Entire home/apt,85,2,179
Queens,Entire home/apt,100,1,220
Queens,Entire home/apt,150,2,364
Queens,Private room,43,2,365
Queens,Entire home/apt,148,1,77
Queens,Private room,43,4,1
Queens,Entire home/apt,175,4,0
Queens,Private room,100,2,0
Queens,Private room,65,2,89
Queens,Private room,47,30,303
Queens,Private room,55,7,353
Queens,Private room,95,2,0
Queens,Private room,60,2,76
Queens,Private room,58,3,88
Queens,Entire home/apt,150,3,200
Queens,Private room,35,1,318
Queens,Private room,200,2,35
Queens,Private room,43,1,301
Queens,Private room,95,1,0
Queens,Entire home/apt,185,9,15
Queens,Private room,110,4,0
Queens,Entire home/apt,86,4,0
Queens,Private room,55,1,75
Queens,Private room,50,1,155
Queens,Private room,35,1,0
Queens,Private room,90,7,157
Queens,Entire home/apt,90,4,0
Queens,Private room,60,60,179
Queens,Private room,48,3,0
Queens,Private room,45,2,57
Queens,Private room,135,1,365
Queens,Private room,95,1,177
Queens,Private room,135,1,365
Queens,Private room,135,1,365
Queens,Private room,125,2,128
Queens,Entire home/apt,85,2,0
Queens,Private room,80,1,0
Queens,Entire home/apt,135,5,325
Queens,Entire home/apt,75,3,0
Queens,Entire home/apt,89,3,143
Queens,Entire home/apt,100,1,154
Queens,Private room,55,1,359
Queens,Private room,40,2,314
Queens,Private room,50,1,0
Queens,Private room,43,1,119
Queens,Private room,40,2,363
Queens,Entire home/apt,255,4,285
Queens,Private room,35,1,52
Queens,Private room,68,1,13
Queens,Private room,40,1,0
Queens,Entire home/apt,298,4,187
Queens,Private room,180,6,83
Queens,Entire home/apt,130,3,0
Queens,Private room,50,2,108
Queens,Private room,130,2,0
Queens,Private room,120,2,0
Queens,Entire home/apt,65,1,65
Queens,Private room,50,1,178
Queens,Private room,135,1,365
Queens,Private room,135,1,365
Queens,Private room,135,1,365
Queens,Private room,135,1,365
Queens,Private room,135,1,355
Queens,Private room,135,1,355
Queens,Private room,165,1,362
Queens,Private room,165,1,360
Queens,Private room,165,1,362
Queens,Private room,165,1,355
Queens,Private room,165,1,355
Queens,Private room,135,1,319
Queens,Private room,135,1,309
Queens,Private room,50,1,145
Queens,Shared room,40,4,90
Queens,Entire home/apt,115,1,0
Queens,Entire home/apt,70,1,113
Queens,Private room,55,1,171
Queens,Entire home/apt,250,2,204
Queens,Private room,40,3,66
Queens,Shared room,37,1,361
Queens,Shared room,48,2,90
Queens,Entire home/apt,80,3,0
Queens,Private room,130,7,34
Queens,Private room,30,5,0
Queens,Private room,200,1,365
Queens,Entire home/apt,120,1,287
Queens,Private room,100,1,165
Queens,Private room,80,2,122
Queens,Private room,83,2,42
Queens,Entire home/apt,67,3,134
Queens,Entire home/apt,96,1,307
Queens,Private room,35,3,38
Queens,Shared room,45,5,88
Queens,Private room,60,1,19
Queens,Private room,125,3,0
Queens,Private room,48,1,255
Queens,Entire home/apt,250,3,180
Queens,Entire home/apt,250,2,364
Queens,Private room,65,1,7
Queens,Entire home/apt,110,20,0
Queens,Private room,35,3,0
Queens,Entire home/apt,90,5,0
Queens,Entire home/apt,85,2,0
Queens,Private room,45,3,0
Queens,Private room,65,1,319
Queens,Private room,40,1,0
Queens,Private room,40,1,229
Queens,Entire home/apt,98,1,356
Queens,Private room,90,1,84
Queens,Private room,40,1,252
Queens,Entire home/apt,100,4,0
Queens,Entire home/apt,70,1,225
Queens,Entire home/apt,110,1,170
Queens,Private room,70,1,93
Queens,Private room,48,2,231
Queens,Private room,40,30,0
Queens,Entire home/apt,85,1,46
Queens,Entire home/apt,140,3,230
Queens,Private room,55,1,285
Queens,Entire home/apt,108,4,0
Queens,Entire home/apt,300,4,221
Queens,Private room,85,1,171
Queens,Entire home/apt,125,3,83
Queens,Private room,71,1,360
Queens,Entire home/apt,123,1,126
Queens,Entire home/apt,95,2,168
Queens,Entire home/apt,90,6,0
Queens,Private room,58,6,257
Queens,Private room,80,1,26
Queens,Entire home/apt,150,4,51
Queens,Private room,65,2,60
Queens,Private room,69,1,349
Queens,Entire home/apt,90,2,283
Queens,Private room,65,2,364
Queens,Private room,50,7,363
Queens,Private room,55,3,0
Queens,Private room,65,1,336
Queens,Private room,60,1,0
Queens,Private room,48,1,39
Queens,Private room,60,1,351
Queens,Private room,55,1,78
Queens,Private room,85,1,85
Queens,Private room,47,1,0
Queens,Entire home/apt,40,2,44
Queens,Private room,40,1,343
Queens,Private room,75,3,83
Queens,Entire home/apt,128,1,164
Queens,Private room,40,1,332
Queens,Entire home/apt,125,2,0
Queens,Entire home/apt,150,3,0
Queens,Private room,60,1,30
Queens,Entire home/apt,99,2,5
Queens,Private room,58,6,288
Queens,Private room,55,15,55
Queens,Private room,47,30,90
Queens,Private room,67,5,90
Queens,Private room,55,1,352
Queens,Shared room,60,1,125
Queens,Private room,45,2,363
Queens,Entire home/apt,82,21,0
Queens,Private room,43,2,340
Queens,Entire home/apt,100,3,0
Queens,Private room,50,5,0
Queens,Private room,78,1,82
Queens,Private room,70,2,306
Queens,Entire home/apt,245,3,40
Queens,Entire home/apt,95,30,214
Queens,Private room,49,1,0
Queens,Entire home/apt,70,1,0
Queens,Private room,52,1,325
Queens,Private room,65,1,349
Queens,Private room,31,1,0
Queens,Entire home/apt,83,5,365
Queens,Entire home/apt,100,3,2
Queens,Entire home/apt,170,1,0
Queens,Private room,50,1,95
Queens,Entire home/apt,75,1,0
Queens,Entire home/apt,99,4,64
Queens,Shared room,21,1,0
Queens,Entire home/apt,50,1,40
Queens,Entire home/apt,228,5,178
Queens,Private room,48,4,171
Queens,Entire home/apt,80,1,307
Queens,Private room,55,2,363
Queens,Entire home/apt,90,30,281
Queens,Entire home/apt,95,14,0
Queens,Private room,55,15,0
Queens,Entire home/apt,95,3,3
Queens,Entire home/apt,245,2,201
Queens,Private room,45,2,0
Queens,Private room,60,2,34
Queens,Entire home/apt,200,2,202
Queens,Private room,68,1,51
Queens,Entire home/apt,95,6,0
Queens,Private room,40,5,0
Queens,Private room,40,3,0
Queens,Private room,35,14,0
Queens,Private room,50,2,0
Queens,Entire home/apt,143,2,0
