neighbourhood_group,room_type,price,minimum_nights,availability_365
Brooklyn,Entire home/apt,111,90,365
Brooklyn,Entire home/apt,85,7,0
Brooklyn,Private room,55,1,0
Brooklyn,Private room,55,5,0
Brooklyn,Entire home/apt,109,1,79
Brooklyn,Private room,40,1,354
Brooklyn,Private room,75,2,16
Brooklyn,Entire home/apt,350,3,0
Brooklyn,Private room,90,5,255
Brooklyn,Private room,29,3,0
Brooklyn,Entire home/apt,250,4,41
Brooklyn,Private room,33,6,0
Brooklyn,Entire home/apt,119,60,156
Brooklyn,Private room,77,6,71
Brooklyn,Entire home/apt,105,2,0
Brooklyn,Entire home/apt,100,4,56
Brooklyn,Private room,65,1,110
Brooklyn,Entire home/apt,245,3,13
Brooklyn,Private room,50,1,0
Brooklyn,Private room,40,7,0
Brooklyn,Private room,80,5,312
Brooklyn,Entire home/apt,299,2,180
Brooklyn,Private room,67,3,307
Brooklyn,Private room,80,1,0
Brooklyn,Entire home/apt,800,3,0
Brooklyn,Private room,52,6,0
Brooklyn,Private room,119,3,180
Brooklyn,Shared room,25,1,82
Brooklyn,Private room,149,1,0
Brooklyn,Entire home/apt,137,4,126
Brooklyn,Entire home/apt,70,2,142
Brooklyn,Shared room,60,4,0
Brooklyn,Private room,50,2,45
Brooklyn,Private room,45,3,8
Brooklyn,Private room,45,2,0
Brooklyn,Private room,65,2,189
Brooklyn,Private room,96,2,0
Brooklyn,Private room,120,3,0
Brooklyn,Private room,43,3,0
Brooklyn,Private room,70,1,2
Brooklyn,Entire home/apt,265,2,41
Brooklyn,Private room,44,4,87
Brooklyn,Private room,35,2,0
Brooklyn,Entire home/apt,123,2,131
Brooklyn,Private room,50,1,179
Brooklyn,Entire home/apt,225,3,258
Brooklyn,Private room,51,2,276
Brooklyn,Private room,45,7,0
Brooklyn,Entire home/apt,125,3,0
Brooklyn,Private room,70,2,16
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Entire home/apt,105,10,258
Brooklyn,Entire home/apt,185,3,0
Brooklyn,Private room,45,3,0
Brooklyn,Private room,90,6,365
Brooklyn,Entire home/apt,200,2,70
Brooklyn,Entire home/apt,200,1,274
Brooklyn,Entire home/apt,1067,2,32
Brooklyn,Entire home/apt,105,1,0
Brooklyn,Private room,36,2,311
Brooklyn,Private room,100,2,0
Brooklyn,Entire home/apt,68,2,0
Brooklyn,Private room,50,1,0
Brooklyn,Private room,39,2,223
Brooklyn,Private room,80,3,0
Brooklyn,Entire home/apt,134,4,130
Brooklyn,Private room,50,1,179
Brooklyn,Private room,60,2,0
Brooklyn,Entire home/apt,150,6,0
Brooklyn,Private room,65,3,0
Brooklyn,Entire home/apt,95,2,60
Brooklyn,Entire home/apt,350,6,47
Brooklyn,Private room,125,1,156
Brooklyn,Private room,42,8,43
Brooklyn,Entire home/apt,128,5,0
Brooklyn,Entire home/apt,109,2,0
Brooklyn,Private room,40,14,0
Brooklyn,Private room,45,30,0
Brooklyn,Private room,85,3,189
Brooklyn,Entire home/apt,225,3,0
Brooklyn,Private room,65,5,365
Brooklyn,Private room,55,6,0
Brooklyn,Entire home/apt,59,3,0
Brooklyn,Entire home/apt,225,2,80
Brooklyn,Entire home/apt,200,5,0
Brooklyn,Entire home/apt,180,2,0
Brooklyn,Entire home/apt,115,30,183
Brooklyn,Entire home/apt,185,2,85
Brooklyn,Private room,50,3,0
Brooklyn,Private room,70,1,0
Brooklyn,Private room,75,2,0
Brooklyn,Entire home/apt,250,1,0
Brooklyn,Private room,78,2,41
Brooklyn,Private room,49,2,251
Brooklyn,Entire home/apt,220,3,0
Brooklyn,Private room,40,7,0
Brooklyn,Private room,45,14,0
Brooklyn,Private room,49,2,332
Brooklyn,Private room,52,1,365
Brooklyn,Entire home/apt,119,3,50
Brooklyn,Entire home/apt,121,5,0
Brooklyn,Private room,60,7,0
Brooklyn,Private room,80,4,104
Brooklyn,Private room,85,1,49
Brooklyn,Private room,48,3,0
Brooklyn,Private room,45,8,0
Brooklyn,Private room,200,2,0
Brooklyn,Entire home/apt,300,2,0
Brooklyn,Private room,400,1,77
Brooklyn,Entire home/apt,80,1,240
Brooklyn,Private room,125,10,0
Brooklyn,Private room,101,2,364
Brooklyn,Private room,43,2,90
Brooklyn,Entire home/apt,424,21,31
Brooklyn,Entire home/apt,170,3,0
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,125,5,1
Brooklyn,Private room,40,5,0
Brooklyn,Private room,46,3,0
Brooklyn,Entire home/apt,100,2,99
Brooklyn,Private room,50,1,0
Brooklyn,Private room,120,5,88
Brooklyn,Shared room,29,1,73
Brooklyn,Private room,70,2,179
Brooklyn,Private room,105,3,179
Brooklyn,Private room,110,3,179
Brooklyn,Private room,80,2,86
Brooklyn,Private room,31,25,0
Brooklyn,Private room,70,5,0
Brooklyn,Private room,37,2,0
Brooklyn,Entire home/apt,150,10,0
Brooklyn,Entire home/apt,180,1,0
Brooklyn,Private room,90,3,0
Brooklyn,Private room,36,2,318
Brooklyn,Private room,80,2,0
Brooklyn,Private room,33,2,15
Brooklyn,Entire home/apt,70,7,0
Brooklyn,Private room,67,3,0
Brooklyn,Entire home/apt,130,8,0
Brooklyn,Entire home/apt,70,3,0
Brooklyn,Entire home/apt,300,3,333
Brooklyn,Private room,45,5,0
Brooklyn,Private room,69,2,0
Brooklyn,Private room,99,7,87
Brooklyn,Entire home/apt,100,3,0
Brooklyn,Entire home/apt,100,3,77
Brooklyn,Entire home/apt,95,5,0
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Private room,75,1,19
Brooklyn,Private room,89,2,0
Brooklyn,Private room,65,1,11
Brooklyn,Entire home/apt,79,1,0
Brooklyn,Entire home/apt,188,3,144
Brooklyn,Private room,105,3,12
Brooklyn,Entire home/apt,185,1,0
Brooklyn,Private room,42,1,218
Brooklyn,Entire home/apt,66,2,0
Brooklyn,Private room,109,3,179
Brooklyn,Private room,90,2,7
Brooklyn,Private room,89,1,333
Brooklyn,Entire home/apt,600,5,64
Brooklyn,Private room,50,3,0
Brooklyn,Private room,45,5,0
Brooklyn,Private room,62,3,0
Brooklyn,Entire home/apt,250,6,0
Brooklyn,Entire home/apt,195,2,0
Brooklyn,Private room,128,3,305
Brooklyn,Private room,44,5,286
Brooklyn,Private room,120,1,53
Brooklyn,Private room,52,3,302
Brooklyn,Entire home/apt,147,1,0
Brooklyn,Private room,37,1,152
Brooklyn,Private room,70,3,48
Brooklyn,Entire home/apt,150,30,91
Brooklyn,Entire home/apt,225,4,8
Brooklyn,Entire home/apt,115,3,3
Brooklyn,Private room,35,28,312
Brooklyn,Entire home/apt,100,4,0
Brooklyn,Entire home/apt,55,3,25
Brooklyn,Entire home/apt,219,4,0
Brooklyn,Private room,45,28,310
Brooklyn,Entire home/apt,150,3,5
Brooklyn,Entire home/apt,150,2,106
Brooklyn,Shared room,50,1,0
Brooklyn,Entire home/apt,200,1,0
Brooklyn,Private room,119,2,279
Brooklyn,Entire home/apt,147,2,0
Brooklyn,Private room,200,1,178
Brooklyn,Private room,89,3,0
Brooklyn,Private room,60,1,180
Brooklyn,Private room,45,2,0
Brooklyn,Private room,60,2,0
Brooklyn,Entire home/apt,215,3,0
Brooklyn,Private room,51,1,7
Brooklyn,Entire home/apt,170,18,249
Brooklyn,Private room,50,1,0
Brooklyn,Private room,79,1,46
Brooklyn,Private room,39,3,344
Brooklyn,Private room,65,3,321
Brooklyn,Private room,80,2,158
Brooklyn,Private room,120,4,0
Brooklyn,Entire home/apt,125,1,65
Brooklyn,Shared room,72,30,0
Brooklyn,Private room,80,5,64
Brooklyn,Private room,37,3,0
Brooklyn,Private room,77,2,12
Brooklyn,Entire home/apt,180,4,0
Brooklyn,Private room,60,2,0
Brooklyn,Entire home/apt,240,3,0
Brooklyn,Entire home/apt,154,14,172
Brooklyn,Entire home/apt,113,3,99
Brooklyn,Private room,100,2,0
Brooklyn,Entire home/apt,350,2,0
Brooklyn,Entire home/apt,136,3,0
Brooklyn,Private room,80,90,365
Brooklyn,Entire home/apt,160,7,0
Brooklyn,Entire home/apt,130,2,0
Brooklyn,Private room,110,1,85
Brooklyn,Private room,87,1,73
Brooklyn,Entire home/apt,450,2,22
Brooklyn,Entire home/apt,84,4,0
Brooklyn,Entire home/apt,148,3,258
Brooklyn,Entire home/apt,200,4,0
Brooklyn,Entire home/apt,149,2,0
Brooklyn,Entire home/apt,650,31,358
Brooklyn,Private room,55,1,164
Brooklyn,Private room,55,1,205
Brooklyn,Private room,50,1,237
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Private room,125,2,0
Brooklyn,Entire home/apt,125,2,26
Brooklyn,Entire home/apt,90,7,215
Brooklyn,Private room,70,2,18
Brooklyn,Private room,60,1,0
Brooklyn,Entire home/apt,199,2,37
Brooklyn,Entire home/apt,130,1,0
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,350,1,142
Brooklyn,Private room,125,5,0
Brooklyn,Entire home/apt,93,13,37
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,225,2,0
Brooklyn,Entire home/apt,124,30,12
Brooklyn,Entire home/apt,149,20,0
Brooklyn,Entire home/apt,63,2,0
Brooklyn,Entire home/apt,85,5,0
Brooklyn,Entire home/apt,425,4,262
Brooklyn,Private room,50,2,0
Brooklyn,Entire home/apt,200,7,355
Brooklyn,Entire home/apt,125,4,0
Brooklyn,Shared room,32,1,21
Brooklyn,Entire home/apt,60,2,88
Brooklyn,Private room,35,25,36
Brooklyn,Private room,60,2,104
Brooklyn,Private room,65,3,78
Brooklyn,Private room,60,1,0
Brooklyn,Private room,100,2,179
Brooklyn,Private room,100,2,0
Brooklyn,Entire home/apt,225,5,4
Brooklyn,Entire home/apt,90,3,0
Brooklyn,Entire home/apt,77,1,0
Brooklyn,Private room,46,4,7
Brooklyn,Private room,55,1,0
Brooklyn,Entire home/apt,250,2,0
Brooklyn,Private room,55,7,318
Brooklyn,Entire home/apt,89,2,52
Brooklyn,Shared room,37,2,343
Brooklyn,Shared room,37,2,348
Brooklyn,Private room,42,3,0
Brooklyn,Entire home/apt,226,2,127
Brooklyn,Entire home/apt,300,3,194
Brooklyn,Private room,85,14,0
Brooklyn,Private room,80,3,0
Brooklyn,Entire home/apt,150,3,72
Brooklyn,Entire home/apt,225,1,152
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,399,4,221
Brooklyn,Entire home/apt,90,13,74
Brooklyn,Private room,40,2,0
Brooklyn,Private room,60,3,46
Brooklyn,Entire home/apt,212,5,10
Brooklyn,Entire home/apt,130,7,189
Brooklyn,Entire home/apt,160,2,30
Brooklyn,Entire home/apt,185,30,261
Brooklyn,Private room,50,5,0
Brooklyn,Entire home/apt,250,14,31
Brooklyn,Entire home/apt,97,2,0
Brooklyn,Entire home/apt,550,1,249
Brooklyn,Private room,85,3,0
Brooklyn,Private room,85,1,64
Brooklyn,Private room,65,2,76
Brooklyn,Private room,90,1,0
Brooklyn,Entire home/apt,160,2,236
Brooklyn,Private room,65,4,0
Brooklyn,Private room,80,299,0
Brooklyn,Entire home/apt,90,3,126
Brooklyn,Entire home/apt,150,2,66
Brooklyn,Private room,125,4,0
Brooklyn,Private room,65,5,0
Brooklyn,Private room,80,1,365
Brooklyn,Entire home/apt,125,2,0
Brooklyn,Entire home/apt,139,4,82
Brooklyn,Private room,45,10,0
Brooklyn,Private room,40,2,0
Brooklyn,Private room,60,5,23
Brooklyn,Private room,35,3,0
Brooklyn,Entire home/apt,162,2,19
Brooklyn,Private room,75,2,104
Brooklyn,Private room,130,3,0
Brooklyn,Private room,75,2,0
Brooklyn,Entire home/apt,150,3,120
Brooklyn,Private room,37,7,0
Brooklyn,Entire home/apt,250,3,0
Brooklyn,Entire home/apt,130,2,10
Brooklyn,Private room,100,1,0
Brooklyn,Entire home/apt,300,360,365
Brooklyn,Entire home/apt,160,2,9
Brooklyn,Entire home/apt,105,1,0
Brooklyn,Entire home/apt,87,3,72
Brooklyn,Private room,55,2,0
Brooklyn,Entire home/apt,81,3,356
Brooklyn,Private room,60,4,0
Brooklyn,Private room,37,7,30
Brooklyn,Private room,70,1,0
Brooklyn,Private room,69,2,0
Brooklyn,Private room,33,14,0
Brooklyn,Private room,49,5,33
Brooklyn,Private room,225,5,1
Brooklyn,Private room,120,2,52
Brooklyn,Entire home/apt,157,1,0
Brooklyn,Entire home/apt,150,3,42
Brooklyn,Private room,110,3,269
Brooklyn,Entire home/apt,95,8,0
Brooklyn,Entire home/apt,450,4,2
Brooklyn,Private room,55,1,24
Brooklyn,Entire home/apt,124,2,308
Brooklyn,Entire home/apt,165,3,247
Brooklyn,Entire home/apt,102,10,0
Brooklyn,Entire home/apt,133,2,171
Brooklyn,Private room,49,1,0
Brooklyn,Private room,69,2,102
Brooklyn,Entire home/apt,250,7,83
Brooklyn,Private room,35,7,36
Brooklyn,Private room,60,3,0
Brooklyn,Private room,80,2,5
Brooklyn,Entire home/apt,160,2,0
Brooklyn,Private room,70,2,0
Brooklyn,Private room,68,3,0
Brooklyn,Private room,90,3,0
Brooklyn,Shared room,60,15,83
Brooklyn,Private room,70,5,0
Brooklyn,Entire home/apt,375,2,75
Brooklyn,Private room,45,2,0
Brooklyn,Private room,55,2,0
Brooklyn,Private room,60,3,0
Brooklyn,Private room,36,2,81
Brooklyn,Private room,39,1,0
Brooklyn,Entire home/apt,155,2,0
Brooklyn,Private room,40,3,0
Brooklyn,Entire home/apt,140,4,8
Brooklyn,Shared room,37,2,138
Brooklyn,Private room,50,10,0
Brooklyn,Private room,65,3,0
Brooklyn,Private room,45,3,0
Brooklyn,Private room,70,4,0
Brooklyn,Entire home/apt,95,2,22
Brooklyn,Entire home/apt,126,10,11
Brooklyn,Entire home/apt,126,2,0
Brooklyn,Entire home/apt,88,3,46
Brooklyn,Entire home/apt,139,2,93
Brooklyn,Private room,40,4,0
Brooklyn,Entire home/apt,125,2,2
Brooklyn,Entire home/apt,210,7,50
Brooklyn,Private room,35,5,0
Brooklyn,Private room,60,5,56
Brooklyn,Entire home/apt,225,3,2
Brooklyn,Entire home/apt,112,14,0
Brooklyn,Entire home/apt,60,3,5
Brooklyn,Private room,62,1,21
Brooklyn,Entire home/apt,150,5,14
Brooklyn,Entire home/apt,180,3,73
Brooklyn,Private room,25,1,319
Brooklyn,Entire home/apt,256,2,166
Brooklyn,Entire home/apt,70,5,0
Brooklyn,Entire home/apt,105,6,0
Brooklyn,Private room,40,90,341
Brooklyn,Private room,80,3,13
Brooklyn,Entire home/apt,389,1,80
Brooklyn,Private room,40,3,0
Brooklyn,Private room,65,1,69
Brooklyn,Private room,75,30,0
Brooklyn,Entire home/apt,120,28,70
Brooklyn,Private room,52,4,0
Brooklyn,Private room,44,2,0
Brooklyn,Entire home/apt,150,1,330
Brooklyn,Private room,89,2,40
Brooklyn,Entire home/apt,200,20,32
Brooklyn,Entire home/apt,115,2,0
Brooklyn,Private room,100,3,84
Brooklyn,Private room,39,3,0
Brooklyn,Entire home/apt,275,1,213
Brooklyn,Private room,70,2,0
Brooklyn,Private room,50,1,20
Brooklyn,Private room,79,3,69
Brooklyn,Private room,80,2,82
Brooklyn,Entire home/apt,167,3,326
Brooklyn,Entire home/apt,174,2,123
Brooklyn,Private room,65,1,0
Brooklyn,Private room,50,21,0
Brooklyn,Entire home/apt,139,3,178
Brooklyn,Entire home/apt,200,3,363
Brooklyn,Private room,43,6,301
Brooklyn,Entire home/apt,80,2,0
Brooklyn,Private room,54,1,63
Brooklyn,Private room,49,7,0
Brooklyn,Entire home/apt,95,4,199
Brooklyn,Private room,63,1,39
Brooklyn,Shared room,32,7,343
Brooklyn,Shared room,32,7,320
Brooklyn,Entire home/apt,70,5,0
Brooklyn,Private room,100,1,8
Brooklyn,Private room,36,7,0
Brooklyn,Entire home/apt,85,1,0
Brooklyn,Entire home/apt,225,5,278
Brooklyn,Private room,77,2,0
Brooklyn,Entire home/apt,400,2,0
Brooklyn,Private room,340,3,83
Brooklyn,Entire home/apt,135,2,302
Brooklyn,Private room,90,3,0
Brooklyn,Entire home/apt,91,9,234
Brooklyn,Private room,99,5,0
Brooklyn,Entire home/apt,200,2,201
Brooklyn,Private room,67,4,0
Brooklyn,Private room,70,5,0
Brooklyn,Entire home/apt,250,3,13
Brooklyn,Private room,49,1,0
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Entire home/apt,100,3,0
Brooklyn,Entire home/apt,125,3,0
Brooklyn,Private room,45,2,0
Brooklyn,Private room,58,1,0
Brooklyn,Entire home/apt,95,30,248
Brooklyn,Private room,50,1,365
Brooklyn,Shared room,34,2,192
Brooklyn,Private room,45,7,0
Brooklyn,Private room,32,2,0
Brooklyn,Entire home/apt,264,2,167
Brooklyn,Entire home/apt,100,3,128
Brooklyn,Private room,45,21,0
Brooklyn,Private room,85,4,5
Brooklyn,Entire home/apt,100,3,0
Brooklyn,Private room,64,1,63
Brooklyn,Private room,55,5,0
Brooklyn,Private room,100,2,251
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Private room,53,1,61
Brooklyn,Private room,44,3,0
Brooklyn,Entire home/apt,215,2,31
Brooklyn,Entire home/apt,150,2,263
Brooklyn,Entire home/apt,100,2,78
Brooklyn,Entire home/apt,115,2,86
Brooklyn,Shared room,59,1,90
Brooklyn,Entire home/apt,275,1,0
Brooklyn,Entire home/apt,110,3,12
Brooklyn,Private room,90,1,43
Brooklyn,Entire home/apt,250,7,0
Brooklyn,Entire home/apt,100,2,46
Brooklyn,Private room,43,4,3
Brooklyn,Private room,51,7,0
Brooklyn,Private room,42,3,0
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,181,1,0
Brooklyn,Entire home/apt,169,2,241
Brooklyn,Entire home/apt,225,1,350
Brooklyn,Private room,29,1,16
Brooklyn,Private room,55,30,163
Brooklyn,Entire home/apt,350,2,281
Brooklyn,Private room,53,1,30
Brooklyn,Entire home/apt,84,6,0
Brooklyn,Entire home/apt,145,10,0
Brooklyn,Private room,88,2,0
Brooklyn,Entire home/apt,48,3,17
Brooklyn,Private room,55,2,5
Brooklyn,Private room,51,1,55
Brooklyn,Private room,54,1,57
Brooklyn,Private room,52,1,68
Brooklyn,Private room,62,1,65
Brooklyn,Private room,63,1,51
Brooklyn,Private room,120,1,0
Brooklyn,Private room,52,1,0
Brooklyn,Entire home/apt,175,30,84
Brooklyn,Private room,42,3,35
Brooklyn,Private room,90,2,0
Brooklyn,Private room,50,1,0
Brooklyn,Private room,52,4,0
Brooklyn,Entire home/apt,100,2,202
Brooklyn,Private room,31,55,0
Brooklyn,Private room,45,3,0
Brooklyn,Private room,50,4,0
Brooklyn,Private room,60,1,0
Brooklyn,Private room,40,30,326
Brooklyn,Private room,60,2,52
Brooklyn,Private room,55,3,0
Brooklyn,Private room,40,1,0
Brooklyn,Entire home/apt,99,3,74
Brooklyn,Entire home/apt,100,30,0
Brooklyn,Private room,50,3,0
Brooklyn,Private room,50,1,39
Brooklyn,Entire home/apt,275,2,0
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Private room,115,1,0
Brooklyn,Private room,60,1,128
Brooklyn,Private room,54,2,0
Brooklyn,Private room,55,3,241
Brooklyn,Private room,44,3,0
Brooklyn,Entire home/apt,70,1,4
Brooklyn,Entire home/apt,135,4,3
Brooklyn,Entire home/apt,170,1,0
Brooklyn,Private room,50,1,0
Brooklyn,Private room,65,1,0
Brooklyn,Entire home/apt,175,5,0
Brooklyn,Entire home/apt,250,4,333
Brooklyn,Private room,90,3,79
Brooklyn,Entire home/apt,85,2,171
Brooklyn,Entire home/apt,170,2,9
Brooklyn,Private room,50,1,89
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,152,3,0
Brooklyn,Private room,70,4,55
Brooklyn,Entire home/apt,99,2,20
Brooklyn,Entire home/apt,100,2,56
Brooklyn,Private room,60,2,0
Brooklyn,Entire home/apt,200,1,0
Brooklyn,Private room,70,2,0
Brooklyn,Entire home/apt,299,4,27
Brooklyn,Private room,70,1,0
Brooklyn,Private room,40,3,0
Brooklyn,Private room,45,1,0
Brooklyn,Entire home/apt,290,30,299
Brooklyn,Entire home/apt,150,3,0
Brooklyn,Entire home/apt,77,3,0
Brooklyn,Entire home/apt,85,1,120
Brooklyn,Private room,55,1,0
Brooklyn,Private room,100,1,0
Brooklyn,Private room,114,2,114
Brooklyn,Entire home/apt,200,3,317
Brooklyn,Entire home/apt,125,3,0
Brooklyn,Private room,40,2,22
Brooklyn,Entire home/apt,105,1,0
Brooklyn,Private room,60,2,0
Brooklyn,Entire home/apt,130,2,211
Brooklyn,Entire home/apt,146,2,200
Brooklyn,Private room,57,3,0
Brooklyn,Entire home/apt,160,30,31
Brooklyn,Private room,47,3,0
Brooklyn,Private room,50,1,343
Brooklyn,Private room,65,2,179
Brooklyn,Private room,110,2,0
Brooklyn,Private room,45,7,0
Brooklyn,Entire home/apt,140,3,0
Brooklyn,Entire home/apt,170,2,3
Brooklyn,Private room,100,3,0
Brooklyn,Private room,42,30,114
Brooklyn,Entire home/apt,180,2,4
Brooklyn,Entire home/apt,167,2,294
Brooklyn,Entire home/apt,125,7,0
Brooklyn,Private room,70,4,0
Brooklyn,Entire home/apt,550,3,97
Brooklyn,Entire home/apt,68,14,286
Brooklyn,Entire home/apt,108,7,0
Brooklyn,Private room,75,3,0
Brooklyn,Entire home/apt,250,2,0
Brooklyn,Private room,35,2,16
Brooklyn,Private room,70,3,0
Brooklyn,Entire home/apt,195,2,0
Brooklyn,Entire home/apt,98,13,0
Brooklyn,Private room,57,3,83
Brooklyn,Entire home/apt,200,2,124
Brooklyn,Entire home/apt,400,3,0
Brooklyn,Entire home/apt,789,2,175
Brooklyn,Private room,60,2,248
Brooklyn,Entire home/apt,127,4,286
Brooklyn,Private room,110,3,173
Brooklyn,Private room,44,1,0
Brooklyn,Private room,105,3,0
Brooklyn,Entire home/apt,100,2,0
Brooklyn,Private room,65,7,0
Brooklyn,Private room,90,3,0
Brooklyn,Entire home/apt,100,14,0
Brooklyn,Entire home/apt,100,3,4
Brooklyn,Entire home/apt,350,7,145
Brooklyn,Entire home/apt,90,30,53
Brooklyn,Entire home/apt,100,5,0
Brooklyn,Entire home/apt,150,2,328
Brooklyn,Entire home/apt,60,30,0
Brooklyn,Entire home/apt,175,2,152
Brooklyn,Private room,84,1,0
Brooklyn,Entire home/apt,100,3,250
Brooklyn,Entire home/apt,260,2,88
Brooklyn,Entire home/apt,99,3,325
Brooklyn,Private room,65,2,98
Brooklyn,Private room,80,2,51
Brooklyn,Private room,48,5,214
Brooklyn,Private room,40,1,0
Brooklyn,Entire home/apt,103,3,291
Brooklyn,Private room,45,2,274
Brooklyn,Entire home/apt,89,3,0
Brooklyn,Private room,75,3,96
Brooklyn,Private room,45,3,0
Brooklyn,Entire home/apt,160,3,294
Brooklyn,Private room,90,2,45
Brooklyn,Private room,45,1,7
Brooklyn,Private room,90,4,89
Brooklyn,Private room,40,5,0
Brooklyn,Private room,45,12,0
Brooklyn,Private room,55,1,24
Brooklyn,Private room,80,5,0
Brooklyn,Entire home/apt,124,1,63
Brooklyn,Entire home/apt,198,20,0
Brooklyn,Entire home/apt,225,2,0
Brooklyn,Private room,60,2,0
Brooklyn,Private room,57,1,0
Brooklyn,Private room,95,3,67
Brooklyn,Private room,600,1,0
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Entire home/apt,116,3,0
Brooklyn,Private room,50,8,0
Brooklyn,Entire home/apt,99,7,0
Brooklyn,Entire home/apt,210,2,0
Brooklyn,Private room,55,2,0
Brooklyn,Entire home/apt,108,1,0
Brooklyn,Private room,42,30,202
Brooklyn,Entire home/apt,150,1,158
Brooklyn,Entire home/apt,170,3,323
Brooklyn,Private room,75,6,53
Brooklyn,Entire home/apt,200,2,127
Brooklyn,Private room,60,3,0
Brooklyn,Private room,59,2,0
Brooklyn,Private room,49,1,258
Brooklyn,Entire home/apt,99,2,0
Brooklyn,Entire home/apt,120,2,2
Brooklyn,Entire home/apt,175,3,0
Brooklyn,Private room,60,1,0
Brooklyn,Private room,42,30,74
Brooklyn,Private room,90,2,170
Brooklyn,Entire home/apt,100,1,0
Brooklyn,Private room,107,2,90
Brooklyn,Entire home/apt,175,3,0
Brooklyn,Private room,27,1,112
Brooklyn,Entire home/apt,101,2,0
Brooklyn,Entire home/apt,87,2,0
Brooklyn,Private room,88,3,0
Brooklyn,Private room,85,2,0
Brooklyn,Entire home/apt,83,14,0
Brooklyn,Entire home/apt,125,7,3
Brooklyn,Entire home/apt,95,4,111
Brooklyn,Entire home/apt,250,4,118
Brooklyn,Entire home/apt,110,14,18
Brooklyn,Entire home/apt,92,4,0
Brooklyn,Entire home/apt,95,3,13
Brooklyn,Entire home/apt,275,3,0
Brooklyn,Private room,60,3,0
Brooklyn,Entire home/apt,120,1,0
Brooklyn,Private room,35,2,0
Brooklyn,Private room,79,1,353
Brooklyn,Private room,65,3,2
Brooklyn,Private room,65,1,0
Brooklyn,Entire home/apt,85,5,49
Brooklyn,Entire home/apt,250,3,87
Brooklyn,Private room,75,2,0
Brooklyn,Private room,65,21,81
Brooklyn,Private room,100,1,0
Brooklyn,Entire home/apt,90,2,0
Brooklyn,Private room,46,2,4
Brooklyn,Entire home/apt,160,2,123
Brooklyn,Entire home/apt,88,1,0
Brooklyn,Entire home/apt,175,3,24
Brooklyn,Private room,80,5,90
Brooklyn,Entire home/apt,160,6,0
Brooklyn,Entire home/apt,200,3,0
Brooklyn,Private room,97,2,85
Brooklyn,Private room,50,14,0
Brooklyn,Entire home/apt,149,4,74
Brooklyn,Shared room,200,1,179
Brooklyn,Private room,60,7,0
Brooklyn,Entire home/apt,200,2,0
Brooklyn,Entire home/apt,78,7,237
Brooklyn,Entire home/apt,275,5,0
Brooklyn,Private room,140,10,0
Brooklyn,Entire home/apt,214,5,211
Brooklyn,Entire home/apt,75,2,0
Brooklyn,Entire home/apt,95,2,338
Brooklyn,Entire home/apt,145,1,333
Brooklyn,Entire home/apt,50,15,7
Brooklyn,Entire home/apt,136,2,0
Brooklyn,Entire home/apt,585,3,225
Brooklyn,Entire home/apt,180,3,0
Brooklyn,Private room,40,1,37
Brooklyn,Private room,40,1,36
Brooklyn,Entire home/apt,56,1,22
Brooklyn,Entire home/apt,298,3,192
Brooklyn,Entire home/apt,145,2,0
Brooklyn,Entire home/apt,100,3,2
Brooklyn,Private room,50,5,11
Brooklyn,Private room,38,20,7
Brooklyn,Private room,110,2,0
Brooklyn,Private room,32,5,0
Brooklyn,Entire home/apt,149,5,0
Brooklyn,Entire home/apt,130,2,142
Brooklyn,Private room,62,2,0
Brooklyn,Private room,57,1,0
Brooklyn,Private room,35,2,311
Brooklyn,Entire home/apt,114,1,140
Brooklyn,Private room,40,4,188
Brooklyn,Private room,60,2,58
Brooklyn,Private room,80,5,2
Brooklyn,Private room,33,10,63
Brooklyn,Private room,50,1,0
Brooklyn,Private room,65,1,0
Brooklyn,Private room,55,2,0
Brooklyn,Private room,50,3,0
Brooklyn,Private room,50,2,341
Brooklyn,Entire home/apt,130,3,0
Brooklyn,Entire home/apt,200,4,95
Brooklyn,Private room,66,1,0
Brooklyn,Private room,60,2,328
Brooklyn,Entire home/apt,399,4,65
Brooklyn,Entire home/apt,120,4,0
Brooklyn,Private room,100,1,0
Brooklyn,Private room,47,1,59
Brooklyn,Private room,85,3,0
Brooklyn,Private room,60,3,0
Brooklyn,Private room,45,3,0
Brooklyn,Private room,87,2,0
Brooklyn,Entire home/apt,152,2,146
Brooklyn,Entire home/apt,135,4,247
Brooklyn,Entire home/apt,69,3,7
Brooklyn,Private room,55,2,88
Brooklyn,Private room,45,5,79
Brooklyn,Entire home/apt,80,2,0
Brooklyn,Entire home/apt,150,4,92
Brooklyn,Entire home/apt,200,2,253
