neighbourhood_group,room_type,price,minimum_nights,availability_365
Manhattan,Private room,198,2,333
Manhattan,Entire home/apt,198,2,263
Manhattan,Private room,89,5,0
Manhattan,Private room,110,1,0
Manhattan,Private room,80,5,118
Manhattan,Private room,749,2,365
Manhattan,Private room,799,4,365
Manhattan,Private room,599,3,365
Manhattan,Private room,79,1,0
Manhattan,Private room,699,3,365
Manhattan,Private room,499,3,365
Manhattan,Private room,189,15,0
Manhattan,Entire home/apt,150,20,29
Manhattan,Private room,799,3,365
Manhattan,Private room,499,3,365
Manhattan,Entire home/apt,189,2,30
Manhattan,Private room,649,2,365
Manhattan,Private room,799,4,365
Manhattan,Entire home/apt,275,2,0
Manhattan,Private room,100,2,83
Manhattan,Entire home/apt,70,30,50
Manhattan,Private room,35,1,0
Manhattan,Entire home/apt,140,3,154
Manhattan,Private room,75,1,51
Manhattan,Private room,302,3,179
Manhattan,Private room,65,4,10
Manhattan,Entire home/apt,399,30,365
Manhattan,Entire home/apt,321,30,365
Manhattan,Entire home/apt,499,30,146
Manhattan,Entire home/apt,534,30,365
Manhattan,Entire home/apt,748,30,365
Manhattan,Entire home/apt,748,30,185
Manhattan,Private room,33,10,44
Manhattan,Entire home/apt,534,30,316
Manhattan,Entire home/apt,300,30,364
Manhattan,Entire home/apt,748,30,333
Manhattan,Entire home/apt,748,30,364
Manhattan,Entire home/apt,200,30,139
Manhattan,Entire home/apt,214,2,17
Manhattan,Private room,75,3,271
Manhattan,Private room,100,2,0
Manhattan,Private room,49,1,326
Manhattan,Entire home/apt,375,1,110
Manhattan,Private room,69,30,359
Manhattan,Private room,59,3,203
Manhattan,Entire home/apt,110,30,0
Manhattan,Entire home/apt,175,2,0
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,850,3,262
Manhattan,Entire home/apt,128,2,0
Manhattan,Entire home/apt,305,4,124
Manhattan,Entire home/apt,450,30,165
Manhattan,Private room,82,1,14
Manhattan,Entire home/apt,200,3,49
Manhattan,Private room,120,1,0
Manhattan,Entire home/apt,125,2,0
Manhattan,Private room,39,120,173
Manhattan,Entire home/apt,350,2,0
Manhattan,Private room,85,2,0
Manhattan,Entire home/apt,550,1,88
Manhattan,Private room,110,2,0
Manhattan,Private room,118,1,0
Manhattan,Private room,118,1,0
Manhattan,Entire home/apt,250,30,364
Manhattan,Private room,118,1,0
Manhattan,Private room,252,2,324
Manhattan,Entire home/apt,300,1,364
Manhattan,Private room,60,2,60
Manhattan,Private room,73,25,38
Manhattan,Entire home/apt,120,5,0
Manhattan,Entire home/apt,199,30,226
Manhattan,Entire home/apt,199,2,0
Manhattan,Entire home/apt,1000,30,365
Manhattan,Entire home/apt,179,3,0
Manhattan,Entire home/apt,120,1,0
Manhattan,Private room,110,7,0
Manhattan,Private room,269,3,365
Manhattan,Private room,65,25,365
Manhattan,Entire home/apt,150,7,32
Manhattan,Private room,85,2,89
Manhattan,Entire home/apt,600,4,96
Manhattan,Private room,75,3,14
Manhattan,Entire home/apt,225,1,9
Manhattan,Private room,100,1,233
Manhattan,Entire home/apt,2000,30,365
Manhattan,Entire home/apt,245,2,0
Manhattan,Private room,50,2,155
Manhattan,Private room,120,2,0
Manhattan,Private room,55,8,0
Manhattan,Entire home/apt,300,2,0
Manhattan,Entire home/apt,90,26,58
Manhattan,Private room,78,1,1
Manhattan,Private room,99,1,123
Manhattan,Private room,77,4,115
Manhattan,Entire home/apt,120,3,7
Manhattan,Private room,90,3,0
Manhattan,Private room,115,2,275
Manhattan,Entire home/apt,130,30,185
Manhattan,Private room,100,1,0
Manhattan,Entire home/apt,183,1,271
Manhattan,Private room,90,14,0
Manhattan,Private room,1500,4,188
Manhattan,Entire home/apt,100,1,0
Manhattan,Private room,99,3,0
Manhattan,Private room,80,4,0
Manhattan,Entire home/apt,200,2,101
Manhattan,Entire home/apt,200,2,66
Manhattan,Private room,95,6,0
Manhattan,Entire home/apt,198,30,364
Manhattan,Private room,85,1,8
Manhattan,Entire home/apt,275,2,41
Manhattan,Private room,108,1,0
Manhattan,Private room,110,3,26
Manhattan,Private room,50,2,0
Manhattan,Private room,200,2,89
Manhattan,Entire home/apt,174,4,0
Manhattan,Private room,65,1,266
Manhattan,Private room,100,5,0
Manhattan,Private room,100,7,0
Manhattan,Private room,200,3,0
Manhattan,Entire home/apt,375,2,285
Manhattan,Entire home/apt,249,2,0
Manhattan,Private room,80,1,0
Manhattan,Entire home/apt,290,30,0
Manhattan,Entire home/apt,180,2,70
Manhattan,Private room,205,1,363
Manhattan,Entire home/apt,379,30,185
Manhattan,Private room,69,4,163
Manhattan,Entire home/apt,125,5,0
Manhattan,Private room,98,1,126
Manhattan,Private room,130,2,59
Manhattan,Private room,49,2,26
Manhattan,Private room,80,3,129
Manhattan,Entire home/apt,145,2,0
Manhattan,Private room,90,2,242
Manhattan,Shared room,65,1,0
Manhattan,Entire home/apt,120,1,0
Manhattan,Private room,75,1,358
Manhattan,Entire home/apt,149,2,76
Manhattan,Entire home/apt,120,2,0
Manhattan,Private room,150,2,112
Manhattan,Private room,250,3,0
Manhattan,Entire home/apt,375,5,296
Manhattan,Entire home/apt,95,30,338
Manhattan,Entire home/apt,129,30,326
Manhattan,Private room,53,31,249
Manhattan,Entire home/apt,125,30,342
Manhattan,Entire home/apt,534,30,365
Manhattan,Entire home/apt,534,30,365
Manhattan,Entire home/apt,534,30,365
Manhattan,Entire home/apt,534,30,365
Manhattan,Entire home/apt,534,30,365
Manhattan,Private room,99,1,35
Manhattan,Entire home/apt,748,30,365
Manhattan,Entire home/apt,748,30,365
Manhattan,Entire home/apt,190,4,104
Manhattan,Entire home/apt,748,30,365
Manhattan,Entire home/apt,229,10,137
Manhattan,Private room,189,1,365
Manhattan,Entire home/apt,202,30,327
Manhattan,Entire home/apt,250,3,147
Manhattan,Private room,85,5,0
Manhattan,Private room,52,3,0
Manhattan,Private room,90,2,0
Manhattan,Entire home/apt,75,4,0
Manhattan,Entire home/apt,250,5,0
Manhattan,Private room,40,5,0
Manhattan,Entire home/apt,200,3,1
Manhattan,Shared room,65,1,0
Manhattan,Entire home/apt,135,3,0
Manhattan,Entire home/apt,335,4,263
Manhattan,Private room,120,6,0
Manhattan,Private room,51,7,0
Manhattan,Entire home/apt,140,2,0
Manhattan,Entire home/apt,150,45,267
Manhattan,Entire home/apt,200,3,152
Manhattan,Private room,65,7,0
Manhattan,Entire home/apt,235,4,151
Manhattan,Entire home/apt,180,3,0
Manhattan,Entire home/apt,100,6,0
Manhattan,Entire home/apt,195,1,351
Manhattan,Entire home/apt,175,2,63
Manhattan,Private room,230,8,87
Manhattan,Private room,110,1,0
Manhattan,Private room,120,1,83
Manhattan,Entire home/apt,350,5,0
Manhattan,Private room,90,5,20
Manhattan,Entire home/apt,487,30,364
Manhattan,Entire home/apt,300,30,364
Manhattan,Entire home/apt,115,5,0
Manhattan,Entire home/apt,135,7,99
Manhattan,Entire home/apt,209,2,16
Manhattan,Entire home/apt,185,2,215
Manhattan,Entire home/apt,154,30,342
Manhattan,Private room,78,3,44
Manhattan,Entire home/apt,163,30,364
Manhattan,Entire home/apt,129,3,74
Manhattan,Private room,110,3,0
Manhattan,Entire home/apt,170,6,0
Manhattan,Private room,125,1,0
Manhattan,Entire home/apt,140,7,0
Manhattan,Entire home/apt,144,28,90
Manhattan,Entire home/apt,210,1,211
Manhattan,Entire home/apt,186,2,77
Manhattan,Private room,60,3,0
Manhattan,Entire home/apt,180,4,0
Manhattan,Entire home/apt,145,30,177
Manhattan,Private room,140,2,44
Manhattan,Entire home/apt,95,30,297
Manhattan,Entire home/apt,249,3,1
Manhattan,Entire home/apt,175,1,12
Manhattan,Private room,40,2,39
Manhattan,Entire home/apt,236,1,0
Manhattan,Private room,120,1,0
Manhattan,Private room,60,1,0
Manhattan,Entire home/apt,125,2,0
Manhattan,Entire home/apt,300,1,73
Manhattan,Entire home/apt,220,7,0
Manhattan,Private room,155,1,0
Manhattan,Entire home/apt,133,4,5
Manhattan,Private room,179,1,337
Manhattan,Entire home/apt,100,3,0
Manhattan,Private room,100,2,4
Manhattan,Entire home/apt,250,4,3
Manhattan,Entire home/apt,180,30,320
Manhattan,Private room,95,1,0
Manhattan,Entire home/apt,218,2,305
Manhattan,Private room,89,1,0
Manhattan,Entire home/apt,160,3,147
Manhattan,Private room,70,3,73
Manhattan,Private room,95,5,272
Manhattan,Private room,90,4,246
Manhattan,Entire home/apt,175,21,0
Manhattan,Entire home/apt,100,7,11
Manhattan,Entire home/apt,265,3,0
Manhattan,Private room,333,1,62
Manhattan,Private room,100,3,188
Manhattan,Entire home/apt,155,30,309
Manhattan,Private room,125,5,110
Manhattan,Entire home/apt,150,3,0
Manhattan,Private room,369,3,365
Manhattan,Private room,150,2,0
Manhattan,Entire home/apt,196,6,268
Manhattan,Private room,65,3,46
Manhattan,Private room,100,2,66
Manhattan,Private room,92,1,152
Manhattan,Entire home/apt,300,10,16
Manhattan,Private room,119,1,365
Manhattan,Private room,99,5,0
Manhattan,Entire home/apt,270,1,0
Manhattan,Entire home/apt,190,30,331
Manhattan,Entire home/apt,205,30,365
Manhattan,Entire home/apt,499,4,280
Manhattan,Entire home/apt,275,30,365
Manhattan,Entire home/apt,1500,2,365
Manhattan,Entire home/apt,275,2,0
Manhattan,Entire home/apt,150,6,0
Manhattan,Private room,99,2,92
Manhattan,Entire home/apt,160,45,281
Manhattan,Entire home/apt,160,45,345
Manhattan,Private room,75,1,0
Manhattan,Entire home/apt,125,1,88
Manhattan,Private room,50,4,0
Manhattan,Entire home/apt,229,30,364
Manhattan,Entire home/apt,375,29,283
Manhattan,Entire home/apt,120,6,40
Manhattan,Private room,175,1,180
Manhattan,Private room,75,5,157
Manhattan,Private room,80,1,42
Manhattan,Private room,110,7,87
Manhattan,Private room,67,10,7
Manhattan,Entire home/apt,178,9,0
Manhattan,Private room,60,1,0
Manhattan,Entire home/apt,369,30,345
Manhattan,Private room,86,5,0
Manhattan,Entire home/apt,159,6,351
Manhattan,Private room,85,2,6
Manhattan,Entire home/apt,160,1,229
Manhattan,Private room,69,4,125
Manhattan,Entire home/apt,400,1,364
Manhattan,Private room,75,2,0
Manhattan,Entire home/apt,175,2,88
Manhattan,Entire home/apt,289,2,0
Manhattan,Entire home/apt,117,30,311
Manhattan,Entire home/apt,250,15,52
Manhattan,Private room,50,30,365
Manhattan,Entire home/apt,145,3,0
Manhattan,Entire home/apt,221,30,0
Manhattan,Private room,80,6,7
Manhattan,Entire home/apt,150,3,5
Manhattan,Private room,40,5,0
Manhattan,Entire home/apt,295,365,0
Manhattan,Entire home/apt,300,7,36
Manhattan,Entire home/apt,2000,2,364
Manhattan,Entire home/apt,1020,1,365
Manhattan,Private room,143,2,365
Manhattan,Private room,164,1,209
Manhattan,Private room,164,1,221
Manhattan,Shared room,65,4,0
Manhattan,Private room,70,1,203
Manhattan,Private room,60,1,0
Manhattan,Private room,99,2,88
Manhattan,Entire home/apt,140,15,0
Manhattan,Private room,65,5,179
Manhattan,Entire home/apt,125,30,323
Manhattan,Entire home/apt,265,2,16
Manhattan,Private room,100,3,0
Manhattan,Private room,60,4,98
Manhattan,Private room,65,2,0
Manhattan,Entire home/apt,150,4,0
Manhattan,Private room,61,5,20
Manhattan,Entire home/apt,197,2,13
Manhattan,Entire home/apt,125,7,0
Manhattan,Entire home/apt,250,3,0
Manhattan,Private room,119,6,207
Manhattan,Private room,128,7,171
Manhattan,Private room,115,3,137
Manhattan,Private room,115,1,88
Manhattan,Private room,100,3,0
Manhattan,Entire home/apt,200,7,0
Manhattan,Entire home/apt,220,10,0
Manhattan,Private room,45,5,0
Manhattan,Entire home/apt,203,3,0
Manhattan,Entire home/apt,180,7,87
Manhattan,Entire home/apt,190,10,0
Manhattan,Entire home/apt,180,4,0
Manhattan,Entire home/apt,125,30,342
Manhattan,Entire home/apt,130,4,39
Manhattan,Private room,85,3,44
Manhattan,Private room,110,1,0
Manhattan,Private room,119,3,76
Manhattan,Private room,60,1,97
Manhattan,Entire home/apt,110,2,0
Manhattan,Entire home/apt,180,2,259
Manhattan,Entire home/apt,300,2,179
Manhattan,Entire home/apt,255,2,5
Manhattan,Entire home/apt,240,30,211
Manhattan,Entire home/apt,147,1,4
Manhattan,Entire home/apt,200,2,11
Manhattan,Entire home/apt,100,4,0
Manhattan,Entire home/apt,350,2,0
Manhattan,Private room,50,2,0
Manhattan,Entire home/apt,160,3,0
Manhattan,Entire home/apt,375,2,335
Manhattan,Entire home/apt,135,1,0
Manhattan,Entire home/apt,175,3,0
Manhattan,Entire home/apt,200,4,0
Manhattan,Entire home/apt,400,4,26
Manhattan,Private room,80,2,339
Manhattan,Private room,85,3,14
Manhattan,Private room,150,1,0
Manhattan,Private room,75,8,0
Manhattan,Private room,75,2,62
Manhattan,Private room,150,1,0
Manhattan,Entire home/apt,500,1,362
Manhattan,Private room,42,7,53
Manhattan,Private room,198,2,329
Manhattan,Private room,45,30,164
Manhattan,Entire home/apt,250,30,4
Manhattan,Private room,50,30,151
Manhattan,Private room,45,30,175
Manhattan,Private room,78,2,341
Manhattan,Entire home/apt,80,8,0
Manhattan,Entire home/apt,200,5,0
Manhattan,Private room,78,2,365
Manhattan,Private room,35,1,0
Manhattan,Entire home/apt,129,2,0
Manhattan,Private room,103,1,0
Manhattan,Entire home/apt,150,2,194
Manhattan,Private room,76,30,0
Manhattan,Entire home/apt,167,3,0
Manhattan,Shared room,99,1,365
Manhattan,Entire home/apt,150,2,63
Manhattan,Private room,65,20,0
Manhattan,Entire home/apt,198,2,322
Manhattan,Entire home/apt,125,1,0
Manhattan,Entire home/apt,265,2,3
Manhattan,Entire home/apt,110,3,0
Manhattan,Private room,55,3,4
Manhattan,Entire home/apt,115,30,35
Manhattan,Entire home/apt,265,2,297
Manhattan,Entire home/apt,228,4,103
Manhattan,Entire home/apt,280,2,12
Manhattan,Entire home/apt,250,2,0
Manhattan,Private room,350,4,0
Manhattan,Entire home/apt,135,2,86
Manhattan,Private room,110,1,158
Manhattan,Private room,899,2,365
Manhattan,Private room,40,5,0
Manhattan,Private room,90,1,0
Manhattan,Entire home/apt,155,21,0
Manhattan,Entire home/apt,190,30,180
Manhattan,Entire home/apt,700,10,302
Manhattan,Private room,109,1,0
Manhattan,Entire home/apt,198,2,246
Manhattan,Entire home/apt,149,2,0
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,135,3,0
Manhattan,Entire home/apt,220,4,0
Manhattan,Private room,80,4,0
Manhattan,Private room,100,2,0
Manhattan,Entire home/apt,175,30,160
Manhattan,Entire home/apt,130,2,0
Manhattan,Private room,88,7,0
Manhattan,Private room,110,1,0
Manhattan,Private room,200,2,90
Manhattan,Entire home/apt,100,5,12
Manhattan,Entire home/apt,190,2,27
Manhattan,Entire home/apt,160,1,273
Manhattan,Entire home/apt,280,5,0
Manhattan,Entire home/apt,89,14,4
Manhattan,Private room,95,4,0
Manhattan,Entire home/apt,599,2,54
Manhattan,Private room,80,8,79
Manhattan,Private room,65,5,0
Manhattan,Entire home/apt,131,2,11
Manhattan,Entire home/apt,120,1,0
Manhattan,Entire home/apt,175,30,126
Manhattan,Private room,85,7,0
Manhattan,Entire home/apt,170,1,36
Manhattan,Entire home/apt,200,2,0
Manhattan,Private room,799,3,365
Manhattan,Private room,1599,3,365
Manhattan,Private room,69,3,217
Manhattan,Entire home/apt,150,5,25
Manhattan,Private room,649,3,365
Manhattan,Private room,699,3,365
Manhattan,Private room,799,3,365
Manhattan,Entire home/apt,199,5,0
Manhattan,Entire home/apt,200,4,291
Manhattan,Entire home/apt,181,1,173
Manhattan,Entire home/apt,300,5,0
Manhattan,Entire home/apt,250,2,0
Manhattan,Entire home/apt,175,1,66
Manhattan,Entire home/apt,156,5,0
Manhattan,Entire home/apt,500,2,91
Manhattan,Private room,65,2,5
Manhattan,Entire home/apt,68,150,338
Manhattan,Private room,60,14,0
Manhattan,Entire home/apt,150,7,127
Manhattan,Entire home/apt,279,5,0
Manhattan,Entire home/apt,110,2,47
Manhattan,Entire home/apt,500,2,0
Manhattan,Private room,49,3,0
Manhattan,Private room,100,3,14
Manhattan,Private room,44,2,18
Manhattan,Entire home/apt,200,5,36
Manhattan,Private room,80,2,8
Manhattan,Private room,100,29,66
Manhattan,Private room,110,2,102
Manhattan,Entire home/apt,295,5,16
Manhattan,Private room,699,3,365
Manhattan,Private room,80,1,31
Manhattan,Entire home/apt,265,3,155
Manhattan,Entire home/apt,225,5,0
Manhattan,Entire home/apt,210,2,0
Manhattan,Entire home/apt,220,5,92
Manhattan,Entire home/apt,130,2,21
Manhattan,Private room,110,3,0
Manhattan,Entire home/apt,400,2,180
Manhattan,Private room,799,2,365
Manhattan,Entire home/apt,800,5,88
Manhattan,Private room,176,3,17
Manhattan,Private room,113,3,12
Manhattan,Private room,100,2,0
Manhattan,Entire home/apt,199,3,0
Manhattan,Private room,146,3,7
Manhattan,Private room,98,2,46
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,150,5,0
Manhattan,Entire home/apt,60,1,86
Manhattan,Private room,48,30,342
Manhattan,Private room,110,1,0
Manhattan,Entire home/apt,120,4,0
Manhattan,Private room,58,4,115
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,1200,1,354
Manhattan,Entire home/apt,89,30,261
Manhattan,Entire home/apt,500,3,365
Manhattan,Entire home/apt,142,30,342
Manhattan,Private room,114,1,324
Manhattan,Entire home/apt,350,2,0
Manhattan,Private room,60,5,0
Manhattan,Private room,100,2,0
Manhattan,Private room,85,3,9
Manhattan,Private room,150,1,272
Manhattan,Entire home/apt,330,2,317
Manhattan,Entire home/apt,120,20,0
Manhattan,Entire home/apt,100,4,80
Manhattan,Private room,80,2,105
Manhattan,Private room,55,6,0
Manhattan,Entire home/apt,199,30,150
Manhattan,Entire home/apt,387,1,0
Manhattan,Private room,90,3,0
Manhattan,Entire home/apt,189,2,0
Manhattan,Entire home/apt,240,3,7
Manhattan,Entire home/apt,225,10,11
Manhattan,Entire home/apt,139,30,134
Manhattan,Private room,45,2,0
Manhattan,Entire home/apt,90,30,154
Manhattan,Entire home/apt,190,15,0
Manhattan,Private room,75,2,183
Manhattan,Entire home/apt,110,7,0
Manhattan,Private room,132,1,326
Manhattan,Entire home/apt,119,3,0
Manhattan,Private room,120,3,0
Manhattan,Private room,77,3,90
Manhattan,Entire home/apt,200,1,317
Manhattan,Entire home/apt,400,3,334
Manhattan,Entire home/apt,200,1,206
Manhattan,Private room,80,3,11
Manhattan,Private room,75,2,0
Manhattan,Entire home/apt,91,2,0
Manhattan,Entire home/apt,120,14,188
Manhattan,Entire home/apt,160,7,0
Manhattan,Entire home/apt,74,27,0
Manhattan,Private room,37,5,0
Manhattan,Entire home/apt,127,3,0
Manhattan,Entire home/apt,250,3,0
Manhattan,Entire home/apt,200,4,352
Manhattan,Private room,85,4,12
Manhattan,Private room,90,1,0
Manhattan,Entire home/apt,128,1,0
Manhattan,Entire home/apt,220,28,365
Manhattan,Entire home/apt,300,3,0
Manhattan,Private room,350,3,0
Manhattan,Private room,50,2,0
Manhattan,Private room,68,5,0
Manhattan,Private room,80,3,58
Manhattan,Entire home/apt,150,1,0
Manhattan,Private room,54,5,332
Manhattan,Private room,50,2,0
Manhattan,Entire home/apt,99,4,0
Manhattan,Private room,129,13,0
Manhattan,Entire home/apt,90,20,0
Manhattan,Entire home/apt,250,1,358
Manhattan,Private room,100,2,135
Manhattan,Entire home/apt,250,3,295
Manhattan,Entire home/apt,98,30,145
Manhattan,Entire home/apt,165,6,0
Manhattan,Private room,100,3,0
Manhattan,Private room,40,10,0
Manhattan,Private room,75,2,3
Manhattan,Private room,100,1,0
Manhattan,Private room,45,5,45
Manhattan,Entire home/apt,200,5,19
Manhattan,Entire home/apt,850,3,180
Manhattan,Entire home/apt,225,4,0
Manhattan,Private room,54,3,0
Manhattan,Private room,79,2,244
Manhattan,Entire home/apt,425,30,179
Manhattan,Private room,80,1,0
Manhattan,Private room,66,3,55
Manhattan,Private room,52,7,326
Manhattan,Entire home/apt,130,2,9
Manhattan,Entire home/apt,585,3,0
Manhattan,Entire home/apt,166,2,0
Manhattan,Entire home/apt,250,3,220
Manhattan,Entire home/apt,97,1,0
Manhattan,Private room,120,2,0
Manhattan,Entire home/apt,151,7,0
Manhattan,Private room,70,2,0
Manhattan,Private room,95,4,0
Manhattan,Entire home/apt,198,5,0
Manhattan,Private room,100,1,0
Manhattan,Private room,799,3,365
Manhattan,Private room,85,30,0
Manhattan,Entire home/apt,250,3,36
Manhattan,Private room,100,2,0
Manhattan,Private room,55,2,0
Manhattan,Entire home/apt,65,4,0
Manhattan,Entire home/apt,75,1,253
Manhattan,Entire home/apt,190,2,112
Manhattan,Private room,70,1,146
Manhattan,Private room,85,2,56
Manhattan,Entire home/apt,215,2,68
Manhattan,Private room,120,7,0
Manhattan,Entire home/apt,350,4,346
Manhattan,Entire home/apt,159,3,0
Manhattan,Entire home/apt,300,6,0
Manhattan,Private room,300,1,0
Manhattan,Entire home/apt,245,7,0
Manhattan,Entire home/apt,130,4,0
Manhattan,Entire home/apt,160,90,125
Manhattan,Private room,130,2,0
Manhattan,Private room,95,4,244
Manhattan,Private room,155,1,0
Manhattan,Entire home/apt,900,30,362
Manhattan,Private room,90,5,0
Manhattan,Private room,35,15,0
Manhattan,Entire home/apt,110,3,9
Manhattan,Private room,50,1,0
Manhattan,Private room,55,3,81
Manhattan,Entire home/apt,200,10,48
Manhattan,Entire home/apt,129,7,188
Manhattan,Entire home/apt,255,2,0
Manhattan,Entire home/apt,177,1,31
Manhattan,Entire home/apt,109,2,0
Manhattan,Entire home/apt,280,4,17
Manhattan,Entire home/apt,149,2,0
Manhattan,Entire home/apt,2590,1,361
Manhattan,Entire home/apt,400,2,0
Manhattan,Entire home/apt,220,4,0
Manhattan,Private room,147,4,28
Manhattan,Private room,65,1,34
Manhattan,Private room,59,2,29
Manhattan,Private room,165,3,0
Manhattan,Entire home/apt,100,2,0
Manhattan,Private room,50,60,0
Manhattan,Entire home/apt,145,2,0
Manhattan,Entire home/apt,100,3,0
Manhattan,Entire home/apt,120,6,0
Manhattan,Shared room,32,14,342
Manhattan,Private room,68,30,15
Manhattan,Private room,105,2,117
Manhattan,Entire home/apt,95,4,0
Manhattan,Private room,39,4,0
Manhattan,Entire home/apt,149,10,19
Manhattan,Entire home/apt,290,2,0
Manhattan,Entire home/apt,119,2,0
Manhattan,Private room,45,4,0
Manhattan,Entire home/apt,400,2,10
Manhattan,Private room,100,2,0
Manhattan,Private room,65,4,0
Manhattan,Private room,200,4,39
Manhattan,Private room,60,2,198
Manhattan,Entire home/apt,132,4,26
Manhattan,Entire home/apt,240,3,45
Manhattan,Entire home/apt,499,1,0
Manhattan,Private room,110,1,0
Manhattan,Entire home/apt,200,30,342
Manhattan,Entire home/apt,150,30,350
Manhattan,Entire home/apt,190,4,0
Manhattan,Entire home/apt,215,5,0
Manhattan,Private room,79,3,46
Manhattan,Entire home/apt,105,1,11
Manhattan,Private room,75,15,0
Manhattan,Entire home/apt,190,1,236
Manhattan,Entire home/apt,230,5,9
Manhattan,Entire home/apt,80,2,0
Manhattan,Private room,100,3,0
Manhattan,Entire home/apt,190,1,0
Manhattan,Private room,70,2,0
Manhattan,Private room,100,1,0
Manhattan,Entire home/apt,135,5,0
Manhattan,Private room,85,1,359
Manhattan,Private room,85,1,360
Manhattan,Entire home/apt,295,2,66
Manhattan,Private room,89,1,34
Manhattan,Entire home/apt,150,3,0
Manhattan,Shared room,40,1,0
Manhattan,Private room,99,1,0
Manhattan,Entire home/apt,65,3,0
Manhattan,Private room,100,7,0
Manhattan,Entire home/apt,120,4,0
Manhattan,Private room,70,7,0
Manhattan,Private room,100,3,0
Manhattan,Entire home/apt,150,7,0
Manhattan,Entire home/apt,95,8,0
Manhattan,Entire home/apt,180,2,0
Manhattan,Entire home/apt,200,5,0
Manhattan,Private room,95,1,19
Manhattan,Entire home/apt,205,30,357
Manhattan,Entire home/apt,279,30,358
Manhattan,Entire home/apt,299,2,0
Manhattan,Private room,90,2,0
Manhattan,Private room,79,1,0
Manhattan,Entire home/apt,110,3,257
Manhattan,Private room,105,2,327
Manhattan,Shared room,89,1,88
Manhattan,Entire home/apt,200,3,0
Manhattan,Private room,120,4,0
Manhattan,Entire home/apt,180,8,0
Manhattan,Private room,150,3,8
Manhattan,Private room,65,7,0
Manhattan,Private room,50,3,0
Manhattan,Private room,105,8,0
Manhattan,Private room,53,1,120
Manhattan,Private room,50,6,0
Manhattan,Entire home/apt,205,3,117
Manhattan,Entire home/apt,142,4,151
Manhattan,Entire home/apt,230,6,0
Manhattan,Entire home/apt,135,1,0
Manhattan,Private room,125,1,0
Manhattan,Entire home/apt,150,3,0
Manhattan,Entire home/apt,300,4,0
Manhattan,Private room,86,1,24
Manhattan,Entire home/apt,180,3,1
Manhattan,Private room,100,10,0
Manhattan,Entire home/apt,190,9,0
Manhattan,Entire home/apt,150,3,0
Manhattan,Private room,599,3,365
Manhattan,Entire home/apt,275,1,258
Manhattan,Entire home/apt,125,2,0
Manhattan,Private room,85,1,344
Manhattan,Entire home/apt,400,3,0
Manhattan,Private room,75,1,188
Manhattan,Entire home/apt,200,5,0
Manhattan,Entire home/apt,150,5,0
Manhattan,Entire home/apt,350,4,0
Manhattan,Private room,87,3,0
Manhattan,Private room,50,3,0
Manhattan,Entire home/apt,130,2,0
Manhattan,Entire home/apt,100,2,9
Manhattan,Private room,120,5,0
Manhattan,Entire home/apt,105,2,0
Manhattan,Entire home/apt,96,4,0
Manhattan,Private room,72,25,323
Manhattan,Entire home/apt,200,3,0
Manhattan,Entire home/apt,145,1,0
Manhattan,Private room,90,1,0
Manhattan,Entire home/apt,190,3,0
Manhattan,Entire home/apt,83,30,325
Manhattan,Entire home/apt,300,2,105
Manhattan,Private room,200,1,0
Manhattan,Private room,77,1,0
Manhattan,Private room,113,1,0
Manhattan,Entire home/apt,450,1,0
Manhattan,Entire home/apt,119,7,0
Manhattan,Private room,35,5,0
Manhattan,Entire home/apt,120,3,15
Manhattan,Private room,119,7,0
Manhattan,Entire home/apt,190,2,0
Manhattan,Entire home/apt,110,10,0
Manhattan,Entire home/apt,120,1,35
Manhattan,Entire home/apt,85,5,0
Manhattan,Entire home/apt,200,30,365
Manhattan,Private room,599,3,365
Manhattan,Private room,38,3,0
Manhattan,Entire home/apt,375,2,38
Manhattan,Private room,999,3,365
Manhattan,Entire home/apt,200,2,0
Manhattan,Private room,99,2,0
Manhattan,Private room,79,1,151
Manhattan,Entire home/apt,175,2,0
Manhattan,Private room,200,1,0
Manhattan,Private room,50,3,0
Manhattan,Entire home/apt,125,4,0
Manhattan,Private room,60,15,159
Manhattan,Entire home/apt,225,4,0
Manhattan,Entire home/apt,99,30,220
Manhattan,Private room,85,1,356
Manhattan,Private room,69,2,180
Manhattan,Private room,165,1,0
Manhattan,Entire home/apt,75,5,0
Manhattan,Entire home/apt,349,3,71
Manhattan,Entire home/apt,259,2,1
Manhattan,Entire home/apt,160,3,124
Manhattan,Private room,52,14,0
Manhattan,Entire home/apt,160,5,92
Manhattan,Entire home/apt,200,2,0
Manhattan,Entire home/apt,550,2,0
Manhattan,Private room,100,5,0
Manhattan,Entire home/apt,275,2,0
Manhattan,Entire home/apt,99,30,132
Manhattan,Private room,100,2,40
Manhattan,Entire home/apt,180,3,0
Manhattan,Private room,115,1,172
Manhattan,Private room,50,14,22
Manhattan,Private room,80,2,167
Manhattan,Entire home/apt,95,3,0
Manhattan,Private room,87,1,65
Manhattan,Private room,225,2,0
Manhattan,Entire home/apt,100,30,250
Manhattan,Private room,185,2,0
Manhattan,Entire home/apt,100,4,0
Manhattan,Private room,895,2,365
